contract_id,customer_id,industry,company_size,managed_service_plan,support_plan,contract_term_months,tenure_months,renewal_count,cloud_cost_30d,cost_growth_3m,budget_variance_pct,commitment_utilization_rate,usage_change_3m,idle_resource_ratio,downtime_minutes_90d,unresolved_ticket_rate,avg_resolution_hours,days_since_last_qbr,annual_contract_value,renewal_churn
CUST_01869_C1,CUST_01869,유통/커머스,50-299인,Standard,Priority,12,10,0,12646034,0.0517,1.11,0.8423,-0.0797,0.161,55,0.0,18.65,61.0,175274031,0
CUST_01869_C2,CUST_01869,유통/커머스,50-299인,Standard,Standard,24,34,1,14385513,0.0176,8.08,0.7259,0.0423,0.1755,70,0.1875,47.39,122.0,189888772,0
CUST_01869_C3,CUST_01869,유통/커머스,50-299인,Standard,Enterprise,12,46,2,16994720,0.0175,-1.03,0.7226,0.0599,0.2256,76,0.0667,6.97,30.0,257979850,1
CUST_01870_C1,CUST_01870,IT/소프트웨어,5-49인,Standard,Standard,36,34,0,2042155,0.0567,31.2,0.6378,0.0176,0.3042,82,0.2,70.58,121.0,26956446,0
CUST_01870_C2,CUST_01870,IT/소프트웨어,5-49인,Standard,Priority,12,46,1,1434644,0.0007,7.31,0.7041,0.0647,0.2517,69,0.1429,22.04,60.0,19884166,1
CUST_01871_C1,CUST_01871,제조업,50-299인,Standard,Priority,36,34,0,33513040,-0.0151,4.39,0.7847,-0.0003,0.2047,41,0.0714,26.08,61.0,464490734,0
CUST_01872_C1,CUST_01872,금융/보험,5-49인,Basic,Priority,24,22,0,3338498,-0.0394,9.95,0.6887,0.0159,0.2611,147,0.0667,20.89,61.0,42065075,0
CUST_01872_C2,CUST_01872,금융/보험,5-49인,Basic,Standard,24,46,1,3527864,-0.0562,1.87,0.7719,-0.1469,0.151,130,0.0,56.89,304.0,42334368,0
CUST_01872_C3,CUST_01872,금융/보험,5-49인,Basic,Standard,12,58,2,4929874,0.0157,2.09,0.8014,0.0877,0.2644,75,0.25,34.53,122.0,59158488,0
CUST_01873_C1,CUST_01873,교육,300인이상,Premium,Standard,24,22,0,29042895,0.0022,15.08,0.7627,-0.0337,0.285,38,0.3182,63.31,123.0,435643425,0
CUST_01873_C2,CUST_01873,교육,300인이상,Premium,Enterprise,12,34,1,31534236,0.0149,11.71,0.7189,-0.1099,0.1776,31,0.0,7.59,31.0,543965571,0
CUST_01874_C1,CUST_01874,의료/헬스케어,5-49인,Basic,Standard,24,22,0,3250077,0.0098,8.99,0.7018,0.0066,0.3131,137,0.1905,54.71,305.0,39000924,0
CUST_01875_C1,CUST_01875,유통/커머스,5-49인,Basic,Standard,12,10,0,3598473,0.0401,13.06,0.5844,-0.1212,0.2607,183,0.3913,47.47,122.0,43181676,1
CUST_01876_C1,CUST_01876,기타서비스업,5-49인,Standard,Priority,12,10,0,6511044,0.0385,3.78,0.7067,0.0001,0.2407,75,0.0,22.53,184.0,90243070,0
CUST_01876_C2,CUST_01876,기타서비스업,5-49인,Standard,Priority,12,22,1,7125965,-0.0141,4.54,0.7257,-0.0694,0.2232,58,0.3333,20.48,61.0,98765875,0
CUST_01877_C1,CUST_01877,물류/운송,5-49인,Basic,Standard,24,22,0,2823880,-0.0034,12.87,0.6821,-0.0496,0.2484,140,0.25,60.1,305.0,33886560,0
CUST_01877_C2,CUST_01877,물류/운송,5-49인,Basic,Priority,12,34,1,3504830,0.1261,12.44,0.5988,-0.0933,0.2915,203,0.0625,23.19,61.0,44160858,1
CUST_01878_C1,CUST_01878,교육,50-299인,Premium,Enterprise,12,10,0,21536639,-0.007,7.81,0.6917,0.0332,0.1738,28,0.0,8.49,214.0,371507023,0
CUST_01879_C1,CUST_01879,유통/커머스,50-299인,Premium,Standard,24,22,0,60900492,0.0304,10.73,0.7086,0.195,0.2088,34,0.1333,53.62,123.0,913507380,0
CUST_01879_C2,CUST_01879,유통/커머스,50-299인,Premium,Enterprise,36,58,1,80113918,-0.065,12.92,0.7228,0.0255,0.2188,38,0.0769,7.68,31.0,1381965086,0
CUST_01880_C1,CUST_01880,IT/소프트웨어,5-49인,Standard,Priority,12,10,0,3778426,0.0363,1.19,0.7108,0.0346,0.2511,68,0.1111,19.97,59.0,52368984,0
CUST_01881_C1,CUST_01881,제조업,5-49인,Basic,Standard,12,10,0,1977633,-0.0619,-2.18,0.6778,-0.0079,0.2385,157,0.28,55.3,,23731596,0
CUST_01881_C2,CUST_01881,제조업,5-49인,Basic,Priority,12,22,1,2227422,0.0079,8.37,0.6189,-0.0391,0.2301,135,0.1667,27.55,183.0,28065517,1
CUST_01882_C1,CUST_01882,물류/운송,5-49인,Basic,Standard,12,10,0,1720172,0.0593,9.88,0.7469,-0.0016,0.1908,97,0.0909,54.46,122.0,20642064,0
CUST_01883_C1,CUST_01883,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,3129343,0.0291,10.47,0.6569,0.0063,0.2461,164,0.1818,45.04,122.0,37552116,0
CUST_01883_C2,CUST_01883,IT/소프트웨어,5-49인,Basic,Standard,12,34,1,3518598,-0.0146,1.01,0.6656,-0.0239,0.2777,167,0.1765,63.04,122.0,42223176,1
CUST_01884_C1,CUST_01884,유통/커머스,5-49인,Basic,Standard,12,10,0,2616182,0.0023,5.14,0.6395,0.1062,0.2679,133,0.3846,80.57,120.0,31394184,1
CUST_01885_C1,CUST_01885,기타서비스업,5-49인,Standard,Standard,12,10,0,5217523,-0.0281,1.29,0.7555,-0.0352,0.1044,52,0.1111,51.27,122.0,68871304,0
CUST_01885_C2,CUST_01885,기타서비스업,5-49인,Standard,Enterprise,24,34,1,5507381,-0.0087,-0.1,0.788,0.0487,0.1579,45,0.0,5.51,31.0,83602044,0
CUST_01886_C1,CUST_01886,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,2490975,0.0508,20.13,0.7658,0.0051,0.1963,125,0.2308,78.82,123.0,29891700,1
CUST_01887_C1,CUST_01887,제조업,5-49인,Basic,Standard,24,22,0,3663660,0.0412,2.9,0.8165,-0.0696,0.1815,125,0.1538,62.35,123.0,43963920,0
CUST_01887_C2,CUST_01887,제조업,5-49인,Basic,Standard,36,58,1,4641900,0.0063,15.59,0.6611,0.0052,0.2807,156,0.3158,46.26,123.0,55702800,0
CUST_01887_C3,CUST_01887,제조업,5-49인,Basic,Standard,24,82,2,3951650,0.073,10.99,0.7554,0.0405,0.2229,118,0.05,55.77,305.0,47419800,0
CUST_01888_C1,CUST_01888,유통/커머스,5-49인,Basic,Standard,12,10,0,6694604,0.0003,9.74,0.6731,-0.0312,0.2748,169,0.3333,55.25,122.0,80335248,1
CUST_01889_C1,CUST_01889,유통/커머스,5-49인,Standard,Priority,12,10,0,7341378,0.0288,1.72,0.6619,0.1604,0.225,84,0.0476,23.79,61.0,101751499,0
CUST_01890_C1,CUST_01890,교육,5-49인,Basic,Standard,12,10,0,3233181,-0.0223,8.25,0.7481,0.0391,0.2325,109,0.2308,47.63,122.0,38798172,0
CUST_01891_C1,CUST_01891,의료/헬스케어,5-49인,Standard,Priority,24,22,0,3489649,0.0083,14.57,0.712,-0.061,0.2312,66,0.0,25.27,61.0,48366535,0
CUST_01891_C2,CUST_01891,의료/헬스케어,5-49인,Standard,Standard,12,34,1,3641662,-0.0462,6.02,0.7193,0.0951,0.2701,74,0.15,52.98,304.0,48069938,0
CUST_01892_C1,CUST_01892,교육,5-49인,Standard,Standard,24,22,0,4273170,0.0188,12.25,0.7058,-0.0212,0.2259,59,0.2222,61.02,123.0,56405844,0
CUST_01893_C1,CUST_01893,제조업,5-49인,Basic,Standard,12,10,0,3947415,-0.0087,3.64,0.6996,0.0846,0.2446,124,0.2308,71.49,123.0,47368980,0
CUST_01893_C2,CUST_01893,제조업,5-49인,Basic,Standard,12,22,1,3514268,0.0342,2.53,0.7737,0.0262,0.2013,136,0.375,65.37,123.0,42171216,0
CUST_01893_C3,CUST_01893,제조업,5-49인,Basic,Standard,36,58,2,7482644,-0.0117,16.58,0.6633,-0.182,0.1544,97,0.2857,57.76,123.0,89791728,0
CUST_01894_C1,CUST_01894,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,9984603,-0.0079,5.54,0.7769,0.051,0.1705,117,0.0,17.37,59.0,125805998,0
CUST_01895_C1,CUST_01895,유통/커머스,5-49인,Basic,Standard,12,10,0,3398225,-0.0045,6.93,0.7737,0.1066,0.2543,93,0.3333,80.16,122.0,40778700,0
CUST_01896_C1,CUST_01896,유통/커머스,5-49인,Basic,Standard,24,22,0,1894388,-0.0326,0.91,0.7228,0.0613,0.2399,105,0.1667,47.52,122.0,22732656,0
CUST_01897_C1,CUST_01897,제조업,50-299인,Basic,Standard,36,34,0,27479729,-0.0656,9.32,0.7176,0.0839,0.2569,119,0.1111,48.77,121.0,329756748,0
CUST_01898_C1,CUST_01898,의료/헬스케어,50-299인,Basic,Standard,24,22,0,5589801,-0.0062,1.51,0.8445,0.0798,0.1791,95,0.1429,58.44,120.0,67077612,0
CUST_01898_C2,CUST_01898,의료/헬스케어,50-299인,Basic,Standard,12,34,1,7387817,0.0668,10.29,0.7597,-0.0079,0.1908,120,0.0,57.19,120.0,88653804,0
CUST_01899_C1,CUST_01899,의료/헬스케어,5-49인,Standard,Standard,12,10,0,12706768,-0.0012,2.01,0.6987,-0.0234,0.2253,85,0.2222,50.94,122.0,167729338,0
CUST_01900_C1,CUST_01900,금융/보험,5-49인,Basic,Standard,36,34,0,5196594,0.0452,13.67,0.6338,0.1076,0.2392,146,0.3684,77.08,122.0,62359128,1
CUST_01901_C1,CUST_01901,의료/헬스케어,50-299인,Basic,Standard,12,10,0,3469253,-0.0173,-1.59,0.7179,-0.004,0.2367,109,0.1053,55.12,123.0,41631036,0
CUST_01901_C2,CUST_01901,의료/헬스케어,50-299인,Basic,Standard,36,46,1,4665363,0.0349,18.3,0.8189,0.0288,0.2029,90,0.1667,53.15,123.0,55984356,0
CUST_01901_C3,CUST_01901,의료/헬스케어,50-299인,Basic,Priority,12,58,2,5286570,-0.0382,2.66,0.7203,0.0214,0.1511,108,0.0,19.72,184.0,66610782,0
CUST_01902_C1,CUST_01902,제조업,50-299인,Basic,Priority,24,22,0,4787975,-0.011,16.9,0.7096,0.0989,0.2781,150,0.1852,22.7,60.0,60328485,1
CUST_01903_C1,CUST_01903,유통/커머스,50-299인,Basic,Standard,36,34,0,11771765,0.0534,10.21,0.7876,-0.0532,0.2234,102,0.1429,75.59,123.0,141261180,0
CUST_01904_C1,CUST_01904,유통/커머스,5-49인,Standard,Priority,36,34,0,3515303,0.011,0.53,0.8078,0.1582,0.1284,42,0.0,23.41,61.0,48722100,0
CUST_01904_C2,CUST_01904,유통/커머스,5-49인,Standard,Standard,24,58,1,4857739,0.0633,15.24,0.8098,-0.0133,0.1598,35,0.4,38.6,122.0,64122155,0
CUST_01905_C1,CUST_01905,의료/헬스케어,5-49인,Basic,Standard,12,10,0,646653,0.0005,-6.55,0.7183,0.0889,0.1962,87,0.1538,47.08,122.0,7759836,0
CUST_01905_C2,CUST_01905,의료/헬스케어,5-49인,Basic,Standard,12,23,1,708938,0.0062,4.24,0.803,-0.0066,0.2023,100,0.0833,54.97,122.0,8507256,0
CUST_01906_C1,CUST_01906,유통/커머스,5-49인,Standard,Priority,24,22,0,1650790,0.0725,8.61,0.7625,-0.0353,0.149,73,0.0667,24.41,61.0,22879949,0
CUST_01907_C1,CUST_01907,금융/보험,5-49인,Premium,Enterprise,12,10,0,2023783,0.0495,4.27,0.7517,0.07,0.2187,37,0.05,6.76,30.0,34910257,0
CUST_01908_C1,CUST_01908,제조업,5-49인,Standard,Priority,12,10,0,5807953,0.0569,8.53,0.6338,-0.1438,0.2142,71,0.2,17.28,61.0,80498229,0
CUST_01908_C2,CUST_01908,제조업,5-49인,Standard,Priority,24,34,1,6545330,-0.0122,12.33,0.7505,0.0088,0.2525,62,0.0,22.55,61.0,90718274,0
CUST_01909_C1,CUST_01909,의료/헬스케어,5-49인,Basic,Standard,12,10,0,2029329,0.0063,-6.01,0.7257,0.0575,0.1652,93,0.1,43.43,,24351948,0
CUST_01909_C2,CUST_01909,의료/헬스케어,5-49인,Basic,Standard,12,22,1,2908575,0.0495,6.53,0.804,-0.0015,0.179,86,0.4286,49.92,305.0,34902900,0
CUST_01909_C3,CUST_01909,의료/헬스케어,5-49인,Basic,Priority,24,46,2,2916371,-0.0287,0.82,0.7094,-0.0451,0.2225,123,0.0714,23.17,61.0,36746275,0
CUST_01910_C1,CUST_01910,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,5501127,-0.0367,7.13,0.7105,0.0469,0.2336,96,0.2143,21.8,59.0,69314200,1
CUST_01911_C1,CUST_01911,교육,5-49인,Standard,Priority,12,10,0,7406022,-0.011,1.75,0.847,0.007,0.1443,32,0.0909,24.21,60.0,102647465,0
CUST_01912_C1,CUST_01912,유통/커머스,5-49인,Basic,Standard,24,22,0,10154330,0.0414,23.77,0.5232,-0.0259,0.3264,207,0.1481,44.12,122.0,121851960,1
CUST_01913_C1,CUST_01913,제조업,5-49인,Basic,Priority,12,10,0,3064700,0.042,8.83,0.6695,-0.1063,0.2396,136,0.1333,29.85,184.0,38615220,0
CUST_01914_C1,CUST_01914,IT/소프트웨어,5-49인,Basic,Standard,36,34,0,5329236,0.0537,20.64,0.6136,0.0646,0.3103,270,0.1481,62.86,121.0,63950832,1
CUST_01915_C1,CUST_01915,제조업,5-49인,Basic,Standard,24,22,0,2785170,-0.0418,13.42,0.5696,0.0768,0.3242,185,0.2083,64.82,122.0,33422040,1
CUST_01916_C1,CUST_01916,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,1595004,0.1165,0.17,0.7961,-0.1123,0.1303,66,0.0,22.98,61.0,20097050,0
CUST_01916_C2,CUST_01916,IT/소프트웨어,5-49인,Basic,Standard,12,34,1,1732577,0.0289,-2.77,0.8351,-0.0357,0.177,104,0.1429,41.55,120.0,20790924,1
CUST_01917_C1,CUST_01917,유통/커머스,5-49인,Basic,Standard,24,22,0,3864480,-0.0067,5.0,0.784,0.1032,0.2179,108,0.0769,69.02,120.0,46373760,0
CUST_01918_C1,CUST_01918,교육,5-49인,Basic,Priority,36,34,0,2822726,0.0563,21.62,0.6351,-0.0791,0.3147,114,0.0556,20.78,62.0,35566348,1
CUST_01919_C1,CUST_01919,유통/커머스,5-49인,Basic,Standard,12,10,0,3588293,0.0752,2.64,0.8632,0.0394,0.1355,75,0.0,57.05,120.0,43059516,0
CUST_01919_C2,CUST_01919,유통/커머스,5-49인,Basic,Priority,24,34,1,3510152,-0.0189,-0.17,0.7866,-0.0381,0.1819,102,0.0,26.02,61.0,44227915,0
CUST_01919_C3,CUST_01919,유통/커머스,5-49인,Basic,Standard,12,46,2,3393101,-0.0512,-2.14,0.6664,-0.0467,0.2312,117,0.0,44.8,120.0,40717212,0
CUST_01920_C1,CUST_01920,IT/소프트웨어,5-49인,Basic,Enterprise,12,10,0,5198361,0.0707,9.0,0.7282,-0.1028,0.1949,118,0.0,6.21,31.0,71737382,0
CUST_01921_C1,CUST_01921,제조업,5-49인,Basic,Standard,12,10,0,2515043,-0.0064,-2.96,0.7936,0.0878,0.244,134,0.1111,66.43,122.0,30180516,0
CUST_01921_C2,CUST_01921,제조업,5-49인,Basic,Standard,24,34,1,2325503,-0.0085,9.04,0.7274,-0.0399,0.2717,114,0.125,52.88,122.0,27906036,0
CUST_01922_C1,CUST_01922,제조업,5-49인,Standard,Standard,12,10,0,10547011,0.0334,1.74,0.6972,-0.1397,0.2218,59,0.2308,51.77,121.0,139220545,0
CUST_01923_C1,CUST_01923,금융/보험,5-49인,Basic,Standard,12,10,0,3447266,0.0009,5.01,0.6681,-0.0953,0.2423,164,0.3529,56.03,,41367192,0
CUST_01923_C2,CUST_01923,금융/보험,5-49인,Basic,Priority,12,22,1,3881616,-0.023,11.95,0.657,0.0841,0.1942,128,0.1875,20.04,61.0,48908362,1
CUST_01924_C1,CUST_01924,기타서비스업,5-49인,Standard,Priority,12,10,0,4629928,-0.0536,9.26,0.6929,-0.0957,0.2412,76,0.0,22.02,61.0,64170802,0
CUST_01924_C2,CUST_01924,기타서비스업,5-49인,Standard,Standard,24,34,1,3424674,-0.0359,2.41,0.786,-0.1056,0.1926,62,0.1538,59.47,122.0,45205697,0
CUST_01924_C3,CUST_01924,기타서비스업,5-49인,Standard,Priority,24,58,2,2708578,0.0089,7.57,0.7372,0.0282,0.2165,69,0.0588,20.72,61.0,37540891,0
CUST_01925_C1,CUST_01925,제조업,5-49인,Basic,Standard,12,10,0,4057242,-0.0004,-0.53,0.748,-0.1159,0.1658,112,0.0769,49.43,,48686904,0
CUST_01926_C1,CUST_01926,금융/보험,50-299인,Premium,Priority,24,22,0,34091700,-0.0236,7.54,0.7577,0.0221,0.1707,24,0.0,21.07,62.0,536944275,0
CUST_01927_C1,CUST_01927,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,3450023,0.0762,10.64,0.7818,-0.0019,0.1731,98,0.0,21.47,60.0,43470290,0
CUST_01928_C1,CUST_01928,물류/운송,50-299인,Standard,Priority,36,34,0,11556288,0.0631,6.76,0.832,-0.0579,0.173,48,0.0,17.07,61.0,160170152,0
CUST_01928_C2,CUST_01928,물류/운송,50-299인,Standard,Priority,24,58,1,11550254,-0.002,0.13,0.8239,-0.06,0.1473,60,0.0,19.24,61.0,160086520,0
CUST_01929_C1,CUST_01929,제조업,5-49인,Basic,Standard,24,22,0,1203596,0.0074,-0.65,0.7943,-0.0765,0.2047,99,0.125,60.0,122.0,14443152,0
CUST_01930_C1,CUST_01930,금융/보험,5-49인,Premium,Enterprise,12,10,0,15204093,0.0261,-0.58,0.7555,-0.0438,0.1615,29,0.0667,7.31,31.0,262270604,0
CUST_01931_C1,CUST_01931,유통/커머스,5-49인,Standard,Priority,24,22,0,3474242,0.0857,18.84,0.6941,0.0993,0.2611,83,0.15,26.91,184.0,48152994,0
CUST_01931_C2,CUST_01931,유통/커머스,5-49인,Standard,Priority,36,58,1,4128393,-0.0142,17.91,0.6519,0.1082,0.2571,83,0.1429,20.33,61.0,57219527,0
CUST_01932_C1,CUST_01932,의료/헬스케어,5-49인,Basic,Standard,24,22,0,5322784,0.0438,9.22,0.7378,0.0048,0.2467,177,0.2083,74.87,122.0,63873408,1
CUST_01933_C1,CUST_01933,금융/보험,5-49인,Basic,Standard,24,22,0,6561823,0.0036,19.11,0.6511,-0.0182,0.3059,163,0.3333,49.33,122.0,78741876,1
CUST_01934_C1,CUST_01934,IT/소프트웨어,50-299인,Basic,Priority,12,10,0,7391474,-0.0275,-4.47,0.6979,-0.0854,0.1938,99,0.0,18.74,61.0,93132572,0
CUST_01934_C2,CUST_01934,IT/소프트웨어,50-299인,Basic,Standard,24,34,1,8662729,0.0184,1.29,0.7778,0.0073,0.2023,86,0.0833,46.58,123.0,103952748,0
CUST_01934_C3,CUST_01934,IT/소프트웨어,50-299인,Basic,Priority,24,58,2,9914837,0.0198,9.69,0.712,-0.1173,0.2355,120,0.0,17.93,61.0,124926946,0
CUST_01935_C1,CUST_01935,교육,50-299인,Standard,Priority,24,22,0,13558222,0.0499,11.08,0.7011,-0.0757,0.2733,66,0.1667,22.48,61.0,187916957,0
CUST_01936_C1,CUST_01936,교육,5-49인,Basic,Standard,24,22,0,2690633,0.0655,8.28,0.7863,-0.063,0.1594,102,0.0,52.55,122.0,32287596,0
CUST_01936_C2,CUST_01936,교육,5-49인,Basic,Standard,24,46,1,2985011,-0.0189,4.72,0.7235,-0.097,0.2138,107,0.2143,58.47,122.0,35820132,0
CUST_01937_C1,CUST_01937,유통/커머스,5-49인,Basic,Standard,12,10,0,2237144,-0.0131,1.24,0.6925,-0.0057,0.2141,129,0.1579,46.72,121.0,26845728,1
CUST_01938_C1,CUST_01938,금융/보험,5-49인,Standard,Standard,36,34,0,5419576,0.0668,13.34,0.7426,0.1032,0.1991,75,0.2381,42.22,122.0,71538403,0
CUST_01939_C1,CUST_01939,금융/보험,5-49인,Basic,Standard,12,10,0,4267065,0.0655,14.06,0.7381,-0.0283,0.2085,131,0.2381,56.23,122.0,51204780,0
CUST_01939_C2,CUST_01939,금융/보험,5-49인,Basic,Enterprise,24,34,1,4031748,-0.0019,6.08,0.7069,0.0406,0.1952,90,0.125,6.63,122.0,55638122,0
CUST_01940_C1,CUST_01940,금융/보험,50-299인,Standard,Enterprise,24,22,0,15188834,0.0071,2.43,0.7606,0.016,0.1733,51,0.0,6.06,30.0,230566500,0
CUST_01941_C1,CUST_01941,금융/보험,5-49인,Standard,Standard,12,10,0,3309868,0.0244,13.23,0.7456,-0.0037,0.2379,74,0.25,64.37,122.0,43690258,1
CUST_01942_C1,CUST_01942,제조업,5-49인,Premium,Standard,12,10,0,3077229,0.0648,2.5,0.7669,-0.087,0.2175,30,0.1111,63.01,122.0,46158435,0
CUST_01943_C1,CUST_01943,제조업,5-49인,Basic,Standard,12,10,0,11945778,0.0134,-3.04,0.6796,-0.0488,0.1882,118,0.3333,52.47,122.0,143349336,0
CUST_01943_C2,CUST_01943,제조업,5-49인,Basic,Priority,24,34,1,13775721,0.0285,13.33,0.7971,-0.0363,0.2115,113,0.125,18.3,181.0,173574085,0
CUST_01943_C3,CUST_01943,제조업,5-49인,Basic,Standard,12,46,2,12528924,-0.0337,1.4,0.7495,0.0383,0.1954,87,0.2222,69.94,122.0,150347088,0
CUST_01944_C1,CUST_01944,물류/운송,5-49인,Basic,Standard,36,34,0,1926682,-0.0051,7.81,0.7684,0.0387,0.2243,103,0.0714,66.61,123.0,23120184,0
CUST_01944_C2,CUST_01944,물류/운송,5-49인,Basic,Standard,12,46,1,2325442,-0.0312,9.71,0.6942,0.0701,0.1949,94,0.1,55.01,123.0,27905304,0
CUST_01945_C1,CUST_01945,금융/보험,5-49인,Standard,Enterprise,12,10,0,2570309,0.0805,12.01,0.6089,-0.0244,0.2802,93,0.0,6.83,214.0,39017291,1
CUST_01946_C1,CUST_01946,유통/커머스,5-49인,Standard,Standard,24,22,0,3479991,-0.0061,0.17,0.7729,0.0271,0.1714,47,0.0,38.2,122.0,45935881,0
CUST_01946_C2,CUST_01946,유통/커머스,5-49인,Standard,Priority,36,58,1,3433080,0.0603,6.07,0.8825,0.0587,0.1258,43,0.0,24.23,59.0,47582489,0
CUST_01947_C1,CUST_01947,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,5556075,0.0275,10.79,0.8289,0.0987,0.2199,105,0.25,49.11,304.0,66672900,0
CUST_01948_C1,CUST_01948,의료/헬스케어,50-299인,Standard,Priority,24,22,0,18261387,-0.0079,1.77,0.7811,0.045,0.1776,49,0.0714,23.02,61.0,253102824,0
CUST_01949_C1,CUST_01949,교육,5-49인,Basic,Standard,36,34,0,2209706,0.0529,6.95,0.7342,0.1401,0.1922,131,0.0526,66.33,670.0,26516472,0
CUST_01949_C2,CUST_01949,교육,5-49인,Basic,Priority,36,70,1,5024614,-0.0295,12.17,0.7566,0.0867,0.2645,103,0.1538,22.06,61.0,63310136,0
CUST_01949_C3,CUST_01949,교육,5-49인,Basic,Standard,24,94,2,3013031,-0.0119,-0.95,0.7442,0.0204,0.1868,109,0.1429,40.67,120.0,36156372,0
CUST_01950_C1,CUST_01950,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,3642922,-0.0205,-0.02,0.7494,0.0815,0.2477,122,0.15,19.68,61.0,45900817,0
CUST_01951_C1,CUST_01951,제조업,5-49인,Standard,Priority,12,10,0,3360854,0.0875,7.01,0.7523,0.0027,0.207,51,0.0,18.9,61.0,46581436,0
CUST_01951_C2,CUST_01951,제조업,5-49인,Standard,Enterprise,12,22,1,3313496,0.0427,3.33,0.7577,-0.0643,0.1509,70,0.0,7.64,31.0,50298869,0
CUST_01952_C1,CUST_01952,금융/보험,5-49인,Basic,Standard,12,10,0,4864592,0.0002,7.91,0.6854,-0.0209,0.3064,137,0.1,47.89,123.0,58375104,1
CUST_01953_C1,CUST_01953,IT/소프트웨어,50-299인,Standard,Priority,12,10,0,27642823,-0.0219,-4.76,0.8212,0.1457,0.1588,38,0.0,20.83,184.0,383129527,0
CUST_01953_C2,CUST_01953,IT/소프트웨어,50-299인,Standard,Priority,12,22,1,27225284,-0.0218,-7.74,0.8164,0.0247,0.1354,48,0.0,28.36,62.0,377342436,0
CUST_01953_C3,CUST_01953,IT/소프트웨어,50-299인,Standard,Standard,12,34,2,31955151,0.0162,2.25,0.7785,0.0767,0.1394,42,0.1333,51.29,123.0,421807993,0
CUST_01954_C1,CUST_01954,유통/커머스,5-49인,Basic,Priority,12,10,0,11225374,0.0772,15.55,0.6439,-0.1603,0.2647,157,0.0625,30.47,61.0,141439712,1
CUST_01955_C1,CUST_01955,의료/헬스케어,5-49인,Standard,Enterprise,12,10,0,4482543,-0.0338,-13.38,0.8028,-0.0362,0.1744,49,0.0,6.3,29.0,68045003,0
CUST_01955_C2,CUST_01955,의료/헬스케어,5-49인,Standard,Standard,24,34,1,5902101,0.0152,2.52,0.7507,-0.1492,0.2107,56,0.1429,83.97,304.0,77907733,0
CUST_01955_C3,CUST_01955,의료/헬스케어,5-49인,Standard,Standard,12,46,2,5726930,0.0401,0.07,0.762,0.0697,0.1986,65,0.2105,43.92,120.0,75595476,0
CUST_01956_C1,CUST_01956,제조업,5-49인,Basic,Standard,24,22,0,2854464,0.0787,16.6,0.689,0.0548,0.2463,129,0.0,46.92,121.0,34253568,0
CUST_01957_C1,CUST_01957,제조업,5-49인,Basic,Standard,24,22,0,2172981,0.0335,15.91,0.6638,-0.0163,0.2367,137,0.0667,54.7,121.0,26075772,1
CUST_01958_C1,CUST_01958,제조업,300인이상,Premium,Enterprise,24,22,0,137694528,0.0534,16.95,0.6727,-0.0614,0.276,40,0.0,6.13,31.0,2375230608,0
CUST_01959_C1,CUST_01959,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,8246311,-0.0312,-5.21,0.7128,0.0658,0.2755,131,0.0476,28.35,61.0,103903519,0
CUST_01960_C1,CUST_01960,IT/소프트웨어,50-299인,Standard,Standard,12,10,0,13371851,0.0705,-0.1,0.8063,0.0065,0.2281,51,0.1667,49.73,120.0,176508433,0
CUST_01961_C1,CUST_01961,제조업,5-49인,Standard,Priority,24,22,0,6230235,0.0006,15.16,0.6644,-0.1096,0.2806,79,0.0667,22.59,62.0,86351057,0
CUST_01961_C2,CUST_01961,제조업,5-49인,Standard,Standard,12,34,1,6857730,-0.0349,13.02,0.609,0.072,0.2826,79,0.2,65.09,123.0,90522036,0
CUST_01962_C1,CUST_01962,제조업,5-49인,Basic,Standard,36,34,0,2406123,0.1004,20.51,0.7823,-0.0617,0.2743,144,0.3333,46.91,122.0,28873476,0
CUST_01962_C2,CUST_01962,제조업,5-49인,Basic,Priority,12,46,1,2145350,0.0013,8.44,0.7255,-0.0629,0.2677,116,0.125,21.56,61.0,27031410,0
CUST_01962_C3,CUST_01962,제조업,5-49인,Basic,Standard,12,58,2,2137881,0.0529,12.73,0.7376,0.0196,0.2336,140,0.0,56.59,122.0,25654572,0
CUST_01963_C1,CUST_01963,금융/보험,5-49인,Basic,Standard,12,10,0,3749061,-0.0068,15.66,0.7369,0.0552,0.3146,172,0.2727,74.6,122.0,44988732,1
CUST_01964_C1,CUST_01964,금융/보험,5-49인,Standard,Priority,12,10,0,1778891,0.0921,12.35,0.6835,-0.0586,0.1938,75,0.0455,22.27,183.0,24655429,0
CUST_01965_C1,CUST_01965,물류/운송,5-49인,Basic,Standard,36,34,0,3006496,0.0262,6.15,0.6351,-0.0381,0.3177,140,0.375,63.36,123.0,36077952,0
CUST_01966_C1,CUST_01966,IT/소프트웨어,50-299인,Premium,Enterprise,36,34,0,28596013,-0.0147,15.61,0.804,0.0385,0.1543,30,0.0,5.93,31.0,493281224,0
